Cruise,Station,Date,Timing,Longitude,Latitude,Bottm depth [m],Pressure,Depth,Temp,Salinity-CTD,Theta,Sigma_Theta,Salinity-Bottle,DO,Silicate,Silicate1,Nitrate,Nitrate1,Nitrite,Nitrite1,PO4,PO41,NH4,NH41,TA,TA1,pHt (25C),1pHt (25C),DIC [~$m~#mol/kg],1DIC [~$m~#mol/kg],CHLWEL,CHLWEL1,CHLHOL,CHLHOL,SIZECHL,SIZECHL1,SIZECHL2,TDIN
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,3000,2958.6,1.5792,34.6602,1.3607,27.7475,34.6607,127.38,150.04,0.28,37.69,0.08,0.01,0.01,2.664,0.008,-9,-9,2412.1,-9,7.528,-9,2344,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,3501.8,3449.4,1.517,34.6723,1.2503,27.765,34.6727,139.25,147.81,0.28,36.95,0.08,0.01,0.01,2.601,0.008,-9,-9,2412.9,-9,7.548,-9,2335.7,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,4001,3936.7,1.4829,34.6808,1.1644,27.7778,34.6812,148.89,145.57,0.28,36.33,0.08,0.01,0.01,2.551,0.008,-9,-9,2412.4,-9,7.564,-9,2328.4,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,4499.3,4422,1.4805,34.6864,1.1062,27.7862,34.6861,156.42,143.39,0.28,35.81,0.08,0.01,0.01,2.512,0.007,-9,-9,2410.4,-9,7.576,-9,2323.4,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,5000.5,4909.1,1.5072,34.6898,1.0727,27.7912,34.6899,161.02,141.01,0.27,35.45,0.08,0.01,0.01,2.49,0.007,-9,-9,2408.3,-9,7.585,-9,2320.4,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,5500.5,5393.9,1.551,34.6918,1.0525,27.7942,34.6918,164.13,138.64,0.27,35.25,0.08,0.01,0.01,2.467,0.007,-9,-9,2407.4,-9,7.586,-9,2318.1,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,6033.3,5909.5,1.6084,34.6932,1.0378,27.7963,34.6936,167.69,135.35,0.27,35.02,0.08,0.01,0.01,2.449,0.007,-9,-9,2404.2,2405.3,7.588,7.592,2315.9,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_01,07/14/2013,0.233333333,144.981,29.9723,5919,99.8,99.1,18.5084,34.7429,18.491,24.9532,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,0,0,27.1,-9,27.1,22.35864893,34.5628,205.44,1.5,0.15,0.24,0.03,0.01,0.01,0.09,0.002,0.05,0.03,2268.1,-9,8.051,-9,1971.6,-9,0.08,-9,0.09,-9,0.01,0.02,0.02,0.311216398
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,7.9,7.9,25.7402,34.5138,25.7385,22.7477,34.5144,212.29,1.49,0.15,0.04,0.04,0,0.01,0.053,0.002,0.02,0.03,2264.1,2264.8,8.046,-9,1973.3,-9,0.09,0.1,0.09,0.1,-9,-9,-9,0.062328318
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,21.2,21,22.4846,34.4359,22.4804,23.6541,34.4289,224.63,1.5,0.15,0.03,0.04,0.01,0.01,0.05,0.002,0.03,0.03,2258,-9,8.038,-9,1973.5,1972.4,0.09,-9,0.09,-9,-9,-9,-9,0.072892314
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,35,34.8,20.9686,34.708,20.9619,24.282,34.7067,227.24,1.79,0.14,0.03,0.04,0,0.01,0.068,0.002,0.02,0.03,2277.9,-9,8.035,-9,1995.8,-9,0.11,-9,0.11,-9,0,0.01,0.02,0.051659874
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,40.1,39.9,20.8005,34.7185,20.7929,24.3357,34.718,228.44,1.82,0.14,0.03,0.04,0,0.01,0.068,0.002,0.02,0.03,2278.2,-9,8.032,8.034,1993.3,-9,0.12,-9,0.11,-9,-9,-9,-9,0.051643494
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,45.5,45.2,20.5665,34.7315,20.558,24.4088,34.7314,229.17,1.81,0.14,0.03,0.04,0,0.01,0.07,0.002,0.03,0.03,2278.1,-9,8.03,-9,1995.3,-9,0.12,-9,0.11,-9,-9,-9,-9,0.061948901
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,55.4,55.1,19.778,34.7584,19.7679,24.6383,34.7579,229.6,1.81,0.14,0.03,0.04,0,0.01,0.076,0.002,0.01,0.03,2281.4,-9,8.022,-9,2001.4,-9,0.15,-9,0.14,-9,0,0.02,0.03,0.041268594
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,60.8,60.4,19.6203,34.7619,19.6093,24.6824,34.7604,229.11,1.83,0.14,0.03,0.04,0,0.01,0.079,0.002,0.02,0.03,2280.7,-9,8.021,-9,2001.3,-9,0.16,0.16,0.15,0.14,-9,-9,-9,0.051582129
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,65.2,64.8,19.4189,34.7542,19.4071,24.7289,34.7557,229.34,1.93,0.14,0.03,0.04,0.01,0.01,0.079,0.002,0.02,0.03,2281.9,-9,8.021,-9,2003.2,-9,0.22,-9,0.18,-9,0.01,0.02,0.04,0.061906708
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,71.5,71,19.2352,34.7529,19.2224,24.7754,34.7522,228.14,1.96,0.14,0.04,0.04,0.02,0.01,0.085,0.002,0.02,0.03,2281.1,-9,8.016,-9,2005,-9,0.34,-9,0.29,-9,-9,-9,-9,0.082550376
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,81.8,81.2,19.1483,34.7559,19.1337,24.8005,34.7553,226.38,2.06,0.14,0.19,0.03,0.05,0.01,0.101,0.002,0.09,0.03,2281.8,-9,8.013,-9,2007,-9,0.43,-9,0.36,-9,-9,-9,-9,0.340490713
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,100.6,99.9,18.7093,34.759,18.6916,24.9151,34.7584,214.85,2.42,0.13,1.93,0.03,0.17,0.01,0.192,0.002,0.04,0.03,2280.9,-9,7.991,-9,2016.5,-9,0.4,-9,0.33,-9,0.06,0.05,0.11,2.207838851
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,125.9,125,18.3725,34.7576,18.3506,24.9995,34.7564,209.97,2.95,0.13,2.92,0.03,0.05,0.01,0.245,0.002,0.01,0.03,2278.7,-9,7.977,-9,2022.2,-9,0.1,-9,0.09,-9,0.02,0.02,0.03,3.074639522
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,152,150.9,17.9467,34.7285,17.9207,25.0836,34.7268,228.49,2.42,0.13,0.91,0.03,0.22,0.01,0.159,0.002,0.03,0.03,2279.1,-9,7.986,-9,2017.9,-9,0.1,-9,0.07,-9,0.01,0.01,0.04,1.197833298
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,176.6,175.4,17.663,34.7221,17.6331,25.1489,34.721,222.46,2.84,0.13,2.44,0.03,0.05,0.01,0.223,0.002,0.04,0.03,2278.4,-9,7.971,-9,2023.8,-9,0.07,-9,0.05,-9,-9,-9,-9,2.612940855
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,203,200,17.4858,34.7199,17.4517,25.1912,34.718,207.85,4.17,0.12,4.37,0.03,0.02,0.01,0.338,0.002,0.02,0.03,2277.7,-9,7.951,-9,2040.2,-9,0,-9,0,-9,-9,-9,-9,4.554956185
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,226.1,224.5,17.2908,34.7133,17.2531,25.2338,34.7107,212.5,4.11,0.12,4.22,0.03,0.02,0.01,0.327,0.002,0.02,0.03,2277.7,-9,7.956,7.957,2036.3,-9,-9,-9,-9,-9,-9,-9,-9,4.400927155
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,252.1,250.3,17.1079,34.705,17.0661,25.2721,34.702,208.66,4.66,0.12,4.87,0.03,0.02,0.01,0.37,0.003,0.02,0.03,2276.6,-9,7.945,-9,2039.1,-9,-9,-9,-9,-9,-9,-9,-9,5.073668953
MR13-04,S01_02,07/14/2013,0.715972222,145.0003,29.9955,5955,302.2,300,16.7425,34.6832,16.6931,25.3435,34.6831,208.88,5.23,0.12,5.33,0.03,0.01,0.01,0.404,0.003,0.02,0.03,2276.9,-9,7.94,-9,2041.8,-9,-9,-9,-9,-9,-9,-9,-9,5.5416094
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,0,0,27.1,-9,27.1,22.43198593,34.6602,205.42,1.61,0.15,0.08,0.03,0.02,0.01,0.161,0.002,0.01,0.03,2271.8,2272.5,8.034,8.034,1986.7,1986.1,0.09,0.09,0.09,0.1,-9,-9,-9,0.113800258
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,6.4,6.3,25.8958,34.6132,25.8944,22.7744,34.6227,211.86,1.63,0.15,0.04,0.04,0.01,0.01,0.048,0.002,0,0.03,2269.9,-9,8.032,-9,1985.1,-9,0.08,-9,0.08,-9,-9,-9,-9,0.051781971
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,10.8,10.7,23.8369,34.6062,23.8346,23.392,34.6054,220.97,1.63,0.15,0.06,0.03,0.01,0.01,0.049,0.002,0.03,0.03,2268.8,-9,8.031,-9,1985.7,-9,0.08,-9,0.08,-9,-9,-9,-9,0.103614381
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,20,19.9,22.7071,34.6154,22.7031,23.727,34.617,225.68,1.67,0.15,0.04,0.04,0.01,0.01,0.048,0.002,0,0.03,2271.1,-9,8.028,-9,1986.1,-9,0.08,-9,0.08,-9,-9,-9,-9,0.051790277
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,40.4,40.2,20.7126,34.6842,20.705,24.3333,34.684,235.87,1.72,0.15,0.05,0.04,0.01,0.01,0.051,0.002,0.01,0.03,2275.7,-9,8.03,-9,1989.1,-9,0.12,-9,0.12,-9,-9,-9,-9,0.072369935
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,60.2,59.7,19.3769,34.7368,19.3661,24.7262,34.7371,240.22,1.82,0.14,0.06,0.03,0.01,0.01,0.066,0.002,0.02,0.03,2278.2,-9,8.023,-9,1997.1,-9,0.15,-9,0.15,-9,-9,-9,-9,0.092908498
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,80.1,79.5,18.6126,34.7431,18.5986,24.9264,34.7428,236.23,2.01,0.14,0.06,0.04,0.01,0.01,0.084,0.002,0.02,0.03,2280.8,-9,8.013,-9,2004.3,-9,0.2,-9,0.18,-9,-9,-9,-9,0.092893649
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,100.4,99.6,18.0993,34.7368,18.0821,25.0502,34.7374,227.31,2.17,0.14,0.85,0.03,0.14,0.01,0.145,0.002,0.01,0.03,2279.2,-9,7.989,-9,2016.1,-9,0.44,0.43,0.36,0.35,-9,-9,-9,1.032307959
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,121.2,120.3,17.8237,34.731,17.8031,25.1143,34.7312,220.65,2.66,0.13,2.3,0.03,0.09,0.01,0.214,0.002,-0.01,0.03,2277.6,-9,7.978,-9,2023.5,-9,0.29,-9,0.23,-9,-9,-9,-9,2.45732019
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,140.4,139.4,17.6053,34.7304,17.5816,25.1678,34.7306,219.87,2.85,0.13,2.83,0.03,0.05,0.01,0.239,0.002,-0.01,0.03,2277.5,-9,7.973,-9,2026.8,-9,0.12,-9,0.11,-9,-9,-9,-9,2.963288921
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,160.9,159.8,17.4574,34.7256,17.4304,25.2007,34.7257,219.62,3.09,0.13,3.16,0.03,0.03,0.01,0.256,0.002,-0.01,0.03,2276.5,-9,7.969,-9,2027.2,-9,0.04,-9,0.05,-9,-9,-9,-9,3.283816749
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,181,179.7,17.3138,34.7148,17.2836,25.2277,34.7154,219.52,3.2,0.13,3.4,0.03,0.03,0.01,0.272,0.002,-0.02,0.03,2276,-9,7.965,-9,2027.3,-9,0.03,-9,0.03,-9,-9,-9,-9,3.52234327
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,200.5,200,17.1966,34.7132,17.1633,25.2552,34.7137,220.74,3.35,0.13,3.48,0.03,0.02,0.01,0.278,0.002,-0.03,0.03,2276.3,-9,7.965,-9,2028,-9,0.01,-9,0.01,-9,-9,-9,-9,3.58449098
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,250.1,248.2,16.9569,34.7016,16.9157,25.3052,34.7018,218.67,3.76,0.12,4.07,0.03,0.02,0.01,0.314,0.002,-0.02,0.03,2274.5,-9,7.955,-9,2031.8,-9,-9,-9,-9,-9,-9,-9,-9,4.205692174
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,299.2,297,16.684,34.6843,16.6352,25.3579,34.6849,217.74,4.36,0.12,4.62,0.03,0.02,0.01,0.352,0.002,-0.02,0.03,2276,-9,7.948,-9,2040.7,2034.6,-9,-9,-9,-9,-9,-9,-9,4.776294979
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,349.6,346.9,16.1082,34.6372,16.0525,25.4565,34.6367,203.4,6.72,0.12,6.91,0.04,0.02,0.01,0.507,0.003,-0.02,0.03,2275.4,2274.2,7.914,-9,2054.2,-9,-9,-9,-9,-9,-9,-9,-9,7.153450355
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,400.2,397.1,14.6795,34.5395,14.6196,25.6995,34.5393,187.82,12.19,0.12,10.69,0.04,0.01,0.01,0.776,0.003,-0.01,0.03,2274.5,-9,7.855,7.855,2079.7,-9,-9,-9,-9,-9,-9,-9,-9,11.09702874
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,450.1,446.6,13.4377,34.4635,13.3742,25.9017,34.4625,176.2,17.07,0.12,13.7,0.05,0.01,0.01,0.989,0.004,-0.01,0.03,2274.8,-9,7.807,-9,2104.4,-9,-9,-9,-9,-9,-9,-9,-9,14.25251459
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,502.4,498.4,11.6797,34.3405,11.6149,26.1493,34.3381,178.92,22.3,0.13,16.17,0.05,0.01,0.01,1.175,0.004,-0.03,0.03,2274.1,-9,7.763,-9,2122.6,-9,-9,-9,-9,-9,-9,-9,-9,16.86062814
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,550.1,545.6,10.214,34.2238,10.1488,26.3205,34.216,191.69,27.1,0.14,17.31,0.05,0.01,0.01,1.283,0.005,-0.02,0.03,2273.7,-9,7.741,-9,2134.1,-9,-9,-9,-9,-9,-9,-9,-9,18.12403412
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,598.5,593.6,8.8636,34.1357,8.7984,26.4732,34.1327,175.29,35.17,0.14,20.97,0.06,0.01,0.01,1.555,0.005,0.01,0.03,2276.8,-9,7.68,-9,2162.3,-9,-9,-9,-9,-9,-9,-9,-9,22.04209479
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,700.7,694.8,6.1537,33.9908,6.0913,26.7437,33.9906,146.11,57.63,0.17,29.21,0.07,0.01,0.01,2.17,0.007,-0.02,0.03,2286.8,-9,7.54,-9,2221.6,-9,-9,-9,-9,-9,-9,-9,-9,30.78854343
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,800.4,793.4,4.9783,34.0527,4.9135,26.9341,34.0576,98.13,79.09,0.2,35.33,0.08,0.01,0.01,2.597,0.008,-0.02,0.03,2306.2,-9,7.432,-9,2274.9,-9,-9,-9,-9,-9,-9,-9,-9,37.17007538
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,900,891.9,4.4681,34.1542,4.398,27.0715,34.1563,67.71,95.05,0.22,38.62,0.08,0.01,0.01,2.82,0.008,-0.03,0.03,2324.4,-9,7.383,-9,2312.1,-9,-9,-9,-9,-9,-9,-9,-9,40.50747634
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,999.8,990.6,3.9498,34.2479,3.875,27.2006,34.2513,48.16,110.32,0.24,40.86,0.08,0.01,0.01,2.977,0.009,-0.03,0.03,2343.2,-9,7.354,-9,2339.2,2337.1,-9,-9,-9,-9,-9,-9,-9,42.74232013
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,1250.3,1238.1,3.058,34.3991,2.9703,27.4081,34.4006,41.4,134.68,0.27,42.29,0.09,0.01,0.01,3.068,0.009,-0.03,0.03,2373.3,2373.3,7.351,-9,2370.8,-9,-9,-9,-9,-9,-9,-9,-9,44.05182679
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,1501.1,1485.5,2.6026,34.4951,2.4995,27.5262,34.4954,44.37,146.05,0.28,42.75,0.09,0.01,0.01,3.078,0.009,-0.02,0.03,2391.6,-9,7.364,7.366,2382.4,-9,-9,-9,-9,-9,-9,-9,-9,44.42236499
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,1802.2,1782.2,2.2007,34.5522,2.078,27.6067,34.5517,55.98,155.68,0.29,42.22,0.09,0.01,0.01,3.032,0.009,-0.04,0.03,2402.7,-9,7.387,-9,2382.6,-9,-9,-9,-9,-9,-9,-9,-9,43.78109824
MR13-04,S01_05,07/16/2013,0.858333333,144.972,30.0693,5924,2002.9,1979.8,2.0173,34.5868,1.8805,27.65,34.5866,73.64,155.57,0.29,41.17,0.09,0.01,0.01,2.947,0.009,-0.03,0.03,2405.8,-9,7.423,-9,2374.2,-9,-9,-9,-9,-9,-9,-9,-9,42.6598966
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,0,0,18.2297,34.813,18.2293,25.0721,34.813,235.82,2.12,,0.34,,0.08,,0.08,,,,2286,,7.9408,,2010.5,,,,0.51,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,11,11,18.2364,34.8128,18.2345,25.0707,34.813,235.14,2.12,,0.39,,0.08,,0.08,,,,2285.5,,8.0231,,2003.9,,,,0.33,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,25.9,26,18.2425,34.8119,18.2381,25.0691,34.812,235.34,2.12,,0.37,,0.08,,0.07,,,,2286.4,,8.0215,,2013.3,,,,0.33,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,50.1,50,18.2385,34.8115,18.2299,25.0708,34.812,234.84,2.08,,0.39,,0.08,,0.07,,,,2285,,8.0201,,2009.9,,,,0.34,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,76.4,76,18.0223,34.7762,18.0092,25.0984,34.776,226.95,2.39,,1.39,,0.19,,0.13,,,,2283.5,,8.0038,,2017.5,,,,0.11,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,102,101,17.7413,34.7507,17.724,25.1487,34.751,225.67,2.54,,1.93,,0.16,,0.16,,,,2276.9,,7.9743,,2020.2,,,,0.07,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,126.1,125,17.6162,34.7407,17.5949,25.1725,34.741,224.65,2.67,,2.31,,0.1,,0.17,,,,2285.1,,7.9909,,2018.4,,,,0.06,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,150.2,149,17.5504,34.7366,17.5251,25.1862,34.737,227.69,2.71,,2.13,,0.14,,0.17,,,,2279.6,,7.9953,,2014.5,,,,0.06,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,201.6,200,17.4053,34.7314,17.3715,25.2193,34.731,229.26,2.71,,2.24,,0.11,,0.17,,,,2275.9,,7.9959,,2013.9,,,,0.06,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,251.5,250,17.3285,34.7255,17.2865,25.2352,34.726,229.67,2.73,,2.27,,0.12,,0.18,,,,2279.2,,7.9911,,2013.3,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,303.7,301,16.857,34.6888,16.8072,25.321,34.689,206.91,4.9,,5.27,,0.02,,0.37,,,,2274.4,,7.9421,,2038.1,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,404.1,401,14.8085,34.5463,14.7477,25.6771,34.546,181.39,12.17,,10.93,,0.01,,0.76,,,,2273.8,,7.8566,,2080.5,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,504.3,500,12.0092,34.3678,11.943,26.1089,34.368,174.91,21.75,,16,,0.01,,1.13,,,,2275.6,,7.7586,,2132.3,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,605.1,600,8.9688,34.1504,8.9024,26.4683,34.15,169.99,36.01,,21.37,,0.01,,1.55,,,,2280.2,,7.6815,,2166.3,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,704.7,699,6.2899,34.0345,6.2263,26.7609,34.035,134.21,58.8,,29.68,,0,,2.17,,,,2288.9,,7.5396,,2230.4,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,807.7,801,5.0255,34.0914,4.9597,26.9595,34.091,88.74,81.29,,35.91,,0,,2.6,,,,2313.7,,7.4281,,2284.5,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,908.8,901,4.3214,34.1849,4.2515,27.1115,34.185,61.5,100.24,,39.1,,0,,2.82,,,,2334.9,,7.3853,,2318.3,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,1009.2,1000,3.8245,34.2729,3.7499,27.2331,34.273,46.39,114.22,,40.97,,0,,2.95,,,,2349.6,,7.3626,,2342.1,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,1211.7,1200,3.1915,34.3859,3.1056,27.3852,34.386,36.71,131.96,,42.47,,0,,3.05,,,,2374.6,,7.3472,,2370,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,1414.9,1401,2.6814,34.4752,2.5843,27.503,34.475,41.29,145.2,,42.69,,0,,3.05,,,,2393.1,,7.3672,,2377.9,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,1617,1600,2.3757,34.5226,2.2659,27.5677,34.523,48.1,152.89,,42.42,,0,,3.02,,,,2402.4,,7.3819,,2383.6,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,1819.5,1799,2.1347,34.569,2.0114,27.6255,34.569,66.64,154.92,,41.4,,0,,2.94,,,,2406.4,,7.4184,,2377.6,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,2023.7,2000,1.9514,34.5969,1.8138,27.6633,34.597,78.3,157.58,,40.65,,0,,2.88,,,,2413.3,,7.4387,,2369.6,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,2278.5,2251,1.8032,34.6246,1.6463,27.6981,34.625,102.64,151.97,,39.14,,0,,2.76,,,,2416,,7.4876,,2359.7,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,2531.5,2499,1.7059,34.6406,1.5283,27.7196,34.641,113.13,151.27,,38.47,,0,,2.71,,,,2416.7,,7.5078,,2354.7,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,2787.7,2751,1.6361,34.652,1.4365,27.7355,34.652,121.59,150.54,,37.88,,0,,2.66,,,,2419.7,,7.5234,,2344.3,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,3042.5,3000,1.5812,34.6611,1.3586,27.7484,34.661,128.79,150.1,,37.49,,0,,2.63,,,,2419.1,,7.537,,2341.5,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,3296.1,3248,1.5355,34.6687,1.2891,27.7594,34.669,135.37,148.83,,37.05,,0,,2.6,,,,2419.4,,7.5338,,2338.7,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,3553.2,3500,1.5079,34.6741,1.2362,27.7674,34.674,140.9,148.27,,36.7,,0,,2.57,,,,2417.2,,7.5376,,2335,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,3809.6,3750,1.4885,34.6788,1.1905,27.7743,34.679,145.71,147.26,,36.36,,0,,2.54,,,,2417.9,,7.5462,,2329.3,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,4065.4,3999,1.4761,34.6827,1.1508,27.7802,34.683,150.35,145.65,,36.04,,0.01,,2.52,,,,2416.5,,7.5478,,2325.9,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,4323.2,4251,1.4756,34.6855,1.1215,27.7845,34.686,154.46,144.44,,35.79,,0,,2.49,,,,2411.6,,7.5585,,2326.5,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,4579.2,4500,1.4819,34.6878,1.0983,27.7879,34.688,157.36,142.97,,35.51,,0,,2.47,,,,2415.4,,7.576,,2321.7,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,4836.6,4750,1.4924,34.6898,1.0781,27.7909,34.69,160.35,141.4,,35.33,,0,,2.46,,,,2415.6,,7.5254,,2318.4,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,5095.9,5002,1.513,34.6908,1.0665,27.7924,34.691,161.8,140.18,,35.21,,0,,2.45,,,,2406.8,,7.5602,,2314.7,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,5609.1,5499,1.5656,34.6922,1.0526,27.7945,34.692,164.42,138.37,,35,,0,,2.43,,,,2409.7,,7.5687,,2312.5,,,,,,,,,
RF13-02, RF-4663,03/12/2013,0.670138889,145.0641667,29.98983333,5923,6046.8,5923,1.6195,34.6928,1.0467,27.7954,34.693,165.96,137.29,,34.89,,0,,2.43,,,,2408.2,,7.5732,,2310.4,,,,,,,,,
RF13-04, RF-4703,04/29/2013,0.917361111,145.0795,30.00433333,5944,0,0,20.6207,34.8712,20.6202,24.4985,34.871,225.36,1.62,,0.02,,0,,0.04,,,,2288.9,,8.0405,,1994.8,,,,0.1,,,,,
